level_0,index,datetime,total_real_power,reactive_power,voltage,current_intensity,kitchen,laundry_room,temp_control
6221,6221,2007-09-01 22:00:00,111.454,12.77,240.74333333333334,467.0,0.0,1.68,3.12
6222,6222,2007-09-01 23:00:00,189.508,11.772,240.693,787.0,0.54,1.68,63.900000000000006
6223,6223,2007-09-02 00:00:00,101.182,11.914,240.7648333333333,426.0,51.059999999999995,1.98,29.76
6224,6224,2007-09-02 01:00:00,29.756,14.746,241.38366666666667,137.6,2.46,4.26,0.0
6225,6225,2007-09-02 02:00:00,14.106,11.004,242.10016666666667,71.6,0.0,4.2,0.0
6226,6226,2007-09-02 03:00:00,12.392000000000001,7.958,242.40183333333334,61.199999999999996,0.0,0.96,0.0
6227,6227,2007-09-02 04:00:00,10.692,5.334,242.193,50.4,0.0,0.72,0.0
6228,6228,2007-09-02 05:00:00,13.776,9.948,242.47216666666665,69.0,0.0,3.0,0.0
6229,6229,2007-09-02 06:00:00,9.44,3.912,242.43183333333334,43.4,0.0,0.0,0.0
6230,6230,2007-09-02 07:00:00,14.08,10.256,242.54366666666667,70.0,0.0,3.36,0.0
6231,6231,2007-09-02 08:00:00,40.446,4.416,241.75083333333333,168.8,0.0,0.3,29.28
6232,6232,2007-09-02 09:00:00,64.504,7.95,240.61333333333334,279.2,0.0,1.6199999999999999,14.040000000000001
6233,6233,2007-09-02 10:00:00,28.072,8.638,239.44166666666666,123.4,0.0,1.92,0.0
6234,6234,2007-09-02 11:00:00,30.31,5.9719999999999995,238.51283333333333,134.2,0.0,0.0,0.0
6235,6235,2007-09-02 12:00:00,68.614,13.396,238.24316666666667,310.4,0.0,3.6599999999999997,21.84
6236,6236,2007-09-02 13:00:00,114.202,20.518,239.66400000000002,489.0,0.0,0.0,63.300000000000004
6237,6237,2007-09-02 14:00:00,117.99,11.328,238.57666666666668,502.4,24.060000000000002,2.6999999999999997,62.760000000000005
6238,6238,2007-09-02 15:00:00,151.268,13.552,237.13866666666667,650.8,30.240000000000002,15.3,62.04
6239,6239,2007-09-02 16:00:00,118.848,8.22,239.21116666666666,505.2,0.0,22.14,63.06
6240,6240,2007-09-02 17:00:00,117.662,7.902,237.1825,501.4,0.0,2.46,61.980000000000004
6241,6241,2007-09-02 18:00:00,177.558,11.984,235.63950000000003,767.4,57.300000000000004,20.880000000000003,33.06
6242,6242,2007-09-02 19:00:00,57.839999999999996,12.764,237.7825,268.4,1.8,3.78,0.0
6243,6243,2007-09-02 20:00:00,68.836,11.856,238.23333333333332,306.2,0.0,0.6,0.0
6244,6244,2007-09-02 21:00:00,131.26,5.34,238.65866666666668,560.8,27.78,0.8999999999999999,47.88
6245,6245,2007-09-02 22:00:00,67.556,6.818,242.57466666666667,298.8,22.08,2.28,0.0
6246,6246,2007-09-02 23:00:00,102.078,5.872,241.57333333333332,429.2,0.0,0.0,39.36
6247,6247,2007-09-03 00:00:00,33.476,10.232,240.67533333333333,150.4,0.0,3.2399999999999998,11.34
6248,6248,2007-09-03 01:00:00,13.56,4.61,239.4885,59.6,0.0,0.0,0.0
6249,6249,2007-09-03 02:00:00,15.062,6.718,238.96083333333334,70.0,0.0,2.28,0.0
6250,6250,2007-09-03 03:00:00,14.122,5.53,239.76566666666668,64.0,0.0,0.8999999999999999,0.0
6251,6251,2007-09-03 04:00:00,13.972,4.996,239.52666666666667,62.6,0.0,0.6599999999999999,0.0
6252,6252,2007-09-03 05:00:00,15.144,7.198,239.10316666666668,71.4,0.0,2.52,0.0
6253,6253,2007-09-03 06:00:00,27.336,3.9579999999999997,240.78233333333336,122.4,0.0,0.0,0.0
6254,6254,2007-09-03 07:00:00,71.482,9.384,240.297,304.2,0.0,3.12,26.76
6255,6255,2007-09-03 08:00:00,115.004,3.946,238.2205,482.8,0.0,21.96,62.580000000000005
6256,6256,2007-09-03 09:00:00,156.922,8.89,239.39466666666667,657.2,0.0,54.06,63.18
6257,6257,2007-09-03 10:00:00,120.664,12.16,236.44516666666667,511.2,0.0,39.78,61.620000000000005
6258,6258,2007-09-03 11:00:00,39.512,3.726,235.96833333333333,169.8,0.0,2.2199999999999998,27.240000000000002
6259,6259,2007-09-03 12:00:00,15.924,10.83,237.5455,81.2,0.0,3.96,0.0
6260,6260,2007-09-03 13:00:00,11.234,4.272,238.83283333333333,53.199999999999996,0.0,0.84,0.0
6261,6261,2007-09-03 14:00:00,14.178,8.428,241.19333333333333,70.4,0.0,2.28,0.0
6262,6262,2007-09-03 15:00:00,13.282,7.602,241.78866666666667,65.6,0.0,2.28,0.0
6263,6263,2007-09-03 16:00:00,12.458,6.0,242.57683333333335,59.0,0.0,0.6599999999999999,0.0
6264,6264,2007-09-03 17:00:00,14.688,9.746,239.31716666666668,74.2,0.0,3.6599999999999997,0.0
6265,6265,2007-09-03 18:00:00,23.46,6.754,238.87566666666666,104.0,6.36,0.0,0.0
6266,6266,2007-09-03 19:00:00,86.956,23.812,238.62849999999997,391.0,30.9,3.12,19.5
6267,6267,2007-09-03 20:00:00,73.888,6.646,238.6218333333333,307.4,0.0,0.0,29.400000000000002
6268,6268,2007-09-03 21:00:00,74.018,8.427999999999999,240.06283333333334,308.2,0.0,1.7999999999999998,0.0
6269,6269,2007-09-03 22:00:00,33.208,9.424,240.905,142.8,0.0,1.26,0.0
6270,6270,2007-09-03 23:00:00,29.372,5.132000000000001,243.91199999999998,125.60000000000001,0.0,0.3,17.76
6271,6271,2007-09-04 00:00:00,35.448,10.282,242.6475,154.6,0.0,2.6999999999999997,20.76
6272,6272,2007-09-04 01:00:00,10.424,4.08,243.18466666666666,50.0,0.0,0.0,0.0
6273,6273,2007-09-04 02:00:00,15.05,10.952,242.44283333333334,77.2,0.0,3.0,0.0
6274,6274,2007-09-04 03:00:00,10.316,3.96,242.3795,49.2,0.0,0.0,0.0
6275,6275,2007-09-04 04:00:00,14.0,8.874,240.30450000000002,69.6,0.0,2.28,0.0
6276,6276,2007-09-04 05:00:00,10.766,4.634,239.68483333333333,51.6,0.0,0.6,0.0
6277,6277,2007-09-04 06:00:00,29.177999999999997,6.248,238.6445,133.2,0.0,1.08,0.0
6278,6278,2007-09-04 07:00:00,49.226,6.794,238.2595,213.4,0.0,1.7999999999999998,20.880000000000003
6279,6279,2007-09-04 08:00:00,83.094,4.73,237.56833333333333,354.8,33.24,0.0,37.68
6280,6280,2007-09-04 09:00:00,67.144,8.394,239.60016666666667,289.8,28.439999999999998,2.88,21.12
6281,6281,2007-09-04 10:00:00,78.364,4.146,238.53633333333335,326.0,0.0,0.0,62.7
6282,6282,2007-09-04 11:00:00,94.49,9.138,238.32983333333334,399.6,0.54,2.82,62.64
6283,6283,2007-09-04 12:00:00,151.156,11.234,239.96033333333335,645.6,58.68,0.0,63.480000000000004
6284,6284,2007-09-04 13:00:00,83.30799999999999,8.11,240.52083333333334,351.2,0.0,2.1,57.900000000000006
6285,6285,2007-09-04 14:00:00,43.2,7.834,239.689,202.4,0.0,15.84,0.0
6286,6286,2007-09-04 15:00:00,25.988,6.73,240.29399999999998,127.4,0.0,1.26,0.0
6287,6287,2007-09-04 16:00:00,99.292,10.388,238.70516666666666,434.0,0.0,74.04,0.0
6288,6288,2007-09-04 17:00:00,74.84,5.576,238.01016666666666,321.0,0.0,2.82,47.160000000000004
6289,6289,2007-09-04 18:00:00,90.136,8.732,238.33950000000002,380.0,0.0,3.42,62.64
6290,6290,2007-09-04 19:00:00,101.832,3.89,238.62666666666667,431.0,0.0,0.6599999999999999,62.82
6291,6291,2007-09-04 20:00:00,161.716,11.874,237.00233333333333,688.0,21.540000000000003,3.78,61.92
6292,6292,2007-09-04 21:00:00,194.166,6.578,235.55499999999998,834.8,33.24,81.42,7.5600000000000005
6293,6293,2007-09-04 22:00:00,40.996,12.592,240.2565,175.4,0.0,5.34,0.0
6294,6294,2007-09-04 23:00:00,20.814,3.856,243.29,88.8,0.0,2.2199999999999998,0.0
6295,6295,2007-09-05 00:00:00,16.496,9.554,242.88516666666666,78.2,0.0,3.84,0.0
6296,6296,2007-09-05 01:00:00,11.636,2.842,239.3885,53.8,0.0,0.54,0.0
6297,6297,2007-09-05 02:00:00,50.426,6.202,238.2758333333333,214.2,0.0,2.82,35.76
6298,6298,2007-09-05 03:00:00,12.894,4.53,239.77516666666668,59.4,0.0,1.44,0.0
6299,6299,2007-09-05 04:00:00,13.004,4.3,239.8383333333333,59.6,0.0,1.68,0.0
6300,6300,2007-09-05 05:00:00,14.048,6.896,239.58616666666666,65.0,0.0,2.16,0.0
6301,6301,2007-09-05 06:00:00,105.938,2.986,238.53166666666667,449.4,0.0,23.040000000000003,25.5
6302,6302,2007-09-05 07:00:00,131.642,10.888,240.297,549.4,0.0,32.34,63.720000000000006
6303,6303,2007-09-05 08:00:00,172.468,5.206,236.73633333333333,732.0,0.0,98.04,61.800000000000004
6304,6304,2007-09-05 09:00:00,41.711999999999996,9.576,237.649,180.8,0.0,3.9,25.62
6305,6305,2007-09-05 10:00:00,11.906,2.69,235.92866666666666,55.0,0.0,2.16,0.0
6306,6306,2007-09-05 11:00:00,15.934,10.136,238.7975,80.2,0.0,3.78,0.0
6307,6307,2007-09-05 12:00:00,10.437999999999999,2.904,240.18616666666668,49.2,0.0,0.6,0.0
6308,6308,2007-09-05 13:00:00,15.878,10.26,239.978,79.0,0.0,3.54,0.0
6309,6309,2007-09-05 14:00:00,10.69,3.322,238.85666666666665,50.4,0.0,0.8999999999999999,0.0
6310,6310,2007-09-05 15:00:00,14.464,8.232,240.16983333333334,72.2,0.0,2.28,0.0
6311,6311,2007-09-05 16:00:00,11.764,5.508,241.052,55.8,0.0,1.56,0.0
6312,6312,2007-09-05 17:00:00,21.118,5.332,240.067,92.8,0.0,0.24,8.88
6313,6313,2007-09-05 18:00:00,42.78,7.406,239.71816666666666,184.2,0.0,2.82,29.040000000000003
6314,6314,2007-09-05 19:00:00,48.08,3.6599999999999997,238.65966666666665,206.79999999999998,0.0,0.0,0.0
6315,6315,2007-09-05 20:00:00,107.136,8.35,237.22033333333331,457.6,0.0,3.06,4.74
6316,6316,2007-09-05 21:00:00,187.248,5.14,235.43916666666667,794.2,0.0,23.040000000000003,61.2
6317,6317,2007-09-05 22:00:00,97.866,6.958,238.2578333333333,407.4,0.0,2.6999999999999997,62.580000000000005
6318,6318,2007-09-05 23:00:00,71.006,5.986,242.26166666666668,298.0,0.0,32.160000000000004,23.46
6319,6319,2007-09-06 00:00:00,70.13,10.104,240.45266666666666,305.6,0.0,59.82,0.0
6320,6320,2007-09-06 01:00:00,17.242,11.796,241.18683333333334,84.8,0.0,6.4799999999999995,0.0
6321,6321,2007-09-06 02:00:00,12.076,5.7,240.6295,58.2,0.0,2.1,0.0
6322,6322,2007-09-06 03:00:00,11.25,4.2299999999999995,240.82083333333333,52.6,0.0,0.6,0.0
6323,6323,2007-09-06 04:00:00,14.854,9.584,240.07966666666667,73.6,0.0,4.92,0.0
6324,6324,2007-09-06 05:00:00,11.33,4.344,240.99066666666667,53.2,0.0,0.78,0.0
6325,6325,2007-09-06 06:00:00,68.324,5.054,238.92316666666665,289.2,0.0,1.8599999999999999,37.68
6326,6326,2007-09-06 07:00:00,114.652,10.344,237.9535,483.8,0.0,3.12,62.400000000000006
6327,6327,2007-09-06 08:00:00,75.152,3.842,238.558,310.8,0.0,0.0,62.760000000000005
6328,6328,2007-09-06 09:00:00,23.986,9.132,237.712,111.4,0.0,3.1799999999999997,9.66
6329,6329,2007-09-06 10:00:00,11.014,4.508,236.2765,52.0,0.0,0.42,0.0
6330,6330,2007-09-06 11:00:00,12.036,5.784,238.14483333333334,58.0,0.0,0.96,0.0
6331,6331,2007-09-06 12:00:00,13.692,8.76,239.36183333333332,70.0,0.0,2.94,0.0
6332,6332,2007-09-06 13:00:00,11.144,4.656,240.00266666666667,51.6,0.0,0.0,0.0
6333,6333,2007-09-06 14:00:00,13.532,8.379999999999999,239.6885,68.0,0.0,2.6999999999999997,0.0
6334,6334,2007-09-06 15:00:00,12.398,6.798,240.54616666666666,60.6,0.0,1.3199999999999998,0.0
6335,6335,2007-09-06 16:00:00,10.912,4.412,240.54983333333334,49.6,0.0,0.0,0.0
6336,6336,2007-09-06 17:00:00,25.568,10.042,239.11366666666666,118.6,0.0,3.84,10.620000000000001
6337,6337,2007-09-06 18:00:00,35.216,3.812,238.80066666666667,150.6,0.0,0.0,24.54
6338,6338,2007-09-06 19:00:00,24.062,6.494,237.86483333333334,105.8,0.0,1.38,0.0
6339,6339,2007-09-06 20:00:00,16.46,7.802,239.025,78.6,0.0,2.34,0.0
6340,6340,2007-09-06 21:00:00,158.768,7.174,236.189,684.0,0.0,83.22,0.0
6341,6341,2007-09-06 22:00:00,116.758,12.496,238.83350000000002,499.2,0.0,50.16,0.0
6342,6342,2007-09-06 23:00:00,20.918,6.778,242.45733333333334,93.4,0.0,1.14,0.0
6343,6343,2007-09-07 00:00:00,10.402,4.074,241.70216666666664,50.0,0.0,0.0,0.0
6344,6344,2007-09-07 01:00:00,47.51,8.576,240.06766666666667,203.4,0.0,3.84,33.36
6345,6345,2007-09-07 02:00:00,18.248,4.328,240.11383333333333,84.6,0.0,0.0,7.74
6346,6346,2007-09-07 03:00:00,11.252,5.2620000000000005,240.85816666666668,51.2,0.0,1.74,0.0
6347,6347,2007-09-07 04:00:00,13.232,8.216,240.53966666666665,67.2,0.0,1.92,0.0
6348,6348,2007-09-07 05:00:00,9.1,2.862,240.22,43.6,0.0,0.0,0.0
6349,6349,2007-09-07 06:00:00,88.708,10.836,237.12583333333333,380.4,0.0,3.48,42.42
6350,6350,2007-09-07 07:00:00,110.848,5.058,237.7875,463.8,0.0,0.0,62.34
6351,6351,2007-09-07 08:00:00,112.13,6.668,237.11516666666665,473.0,29.94,1.26,62.04
6352,6352,2007-09-07 09:00:00,106.298,7.022,236.17716666666666,450.8,32.1,2.16,61.56
6353,6353,2007-09-07 10:00:00,72.676,4.23,234.9175,305.6,0.0,0.0,60.84
6354,6354,2007-09-07 11:00:00,74.828,7.338,235.69500000000002,316.2,0.0,3.2399999999999998,61.26
6355,6355,2007-09-07 12:00:00,61.961999999999996,5.026,237.84266666666664,260.0,0.0,0.0,50.1
6356,6356,2007-09-07 13:00:00,11.786,5.678,239.29316666666668,56.2,0.0,1.44,0.0
6357,6357,2007-09-07 14:00:00,13.894,8.868,239.62150000000003,71.0,0.0,2.16,0.0
6358,6358,2007-09-07 15:00:00,10.698,4.304,241.9325,50.8,0.0,0.0,0.0
6359,6359,2007-09-07 16:00:00,15.034,10.77,241.97083333333333,76.8,0.0,3.42,0.0
6360,6360,2007-09-07 17:00:00,12.232,5.34,240.16133333333335,54.8,0.0,0.0,0.0
6361,6361,2007-09-07 18:00:00,16.323999999999998,7.878,240.40349999999998,76.6,0.0,1.3199999999999998,0.0
6362,6362,2007-09-07 19:00:00,159.858,25.028,236.707,688.6,73.38,2.4,5.640000000000001
6363,6363,2007-09-07 20:00:00,149.932,9.042,236.89133333333334,636.4,33.300000000000004,0.0,61.86
6364,6364,2007-09-07 21:00:00,133.788,10.842,234.28416666666666,576.6,26.76,3.2399999999999998,54.12
6365,6365,2007-09-07 22:00:00,47.298,7.484,241.02433333333335,203.6,22.44,0.06,0.0
6366,6366,2007-09-07 23:00:00,28.458,7.008,244.30883333333335,129.2,0.0,1.38,0.0
6367,6367,2007-09-08 00:00:00,19.342,8.506,242.40366666666665,96.0,0.0,2.04,0.0
6368,6368,2007-09-08 01:00:00,10.462,3.604,242.3601666666667,51.6,0.0,0.0,0.0
6369,6369,2007-09-08 02:00:00,15.081999999999999,10.384,242.15333333333334,73.6,0.0,3.54,0.0
6370,6370,2007-09-08 03:00:00,10.108,3.188,242.38666666666668,47.4,0.0,0.0,0.0
6371,6371,2007-09-08 04:00:00,12.82,6.756,242.0755,61.8,0.0,1.56,0.0
6372,6372,2007-09-08 05:00:00,12.098,6.274,242.54350000000002,57.0,0.0,1.98,0.0
6373,6373,2007-09-08 06:00:00,48.064,3.672,241.8065,199.2,0.0,0.0,37.14
6374,6374,2007-09-08 07:00:00,21.451999999999998,9.072000000000001,242.29266666666666,96.2,0.0,3.54,0.0
6375,6375,2007-09-08 08:00:00,34.62,3.542,239.50133333333332,154.8,0.0,0.0,0.0
6376,6376,2007-09-08 09:00:00,72.896,5.526,238.96633333333332,309.0,0.0,16.38,42.480000000000004
6377,6377,2007-09-08 10:00:00,59.034,5.566,237.37266666666667,251.0,0.0,1.98,40.32
6378,6378,2007-09-08 11:00:00,90.776,4.18,238.13633333333334,381.8,0.0,19.68,53.22
6379,6379,2007-09-08 12:00:00,21.362000000000002,10.864,241.00233333333333,98.2,0.0,5.46,0.0
6380,6380,2007-09-08 13:00:00,45.708,10.9,237.52100000000002,205.4,0.0,19.32,0.0
6381,6381,2007-09-08 14:00:00,20.224,7.2,238.16783333333333,93.4,0.0,2.82,0.0
6382,6382,2007-09-08 15:00:00,172.268,18.888,235.59666666666666,747.0,95.33999999999999,19.14,25.38
6383,6383,2007-09-08 16:00:00,149.12,17.196,237.98066666666668,634.4,52.38,0.6599999999999999,62.46
6384,6384,2007-09-08 17:00:00,88.654,10.308,238.48783333333333,374.2,0.0,3.12,62.64
6385,6385,2007-09-08 18:00:00,87.71000000000001,5.976,237.85483333333332,366.40000000000003,0.0,0.0,62.400000000000006
6386,6386,2007-09-08 19:00:00,54.7,12.046,239.79533333333333,238.8,0.0,3.0,21.48
6387,6387,2007-09-08 20:00:00,135.48,10.53,236.59,572.0,0.0,0.36,60.120000000000005
6388,6388,2007-09-08 21:00:00,159.876,5.254,236.009,676.6,17.580000000000002,1.3199999999999998,61.38
6389,6389,2007-09-08 22:00:00,86.94800000000001,4.052,239.78516666666667,367.6,35.04,2.16,20.82
6390,6390,2007-09-08 23:00:00,40.948,2.846,242.74133333333333,171.0,0.0,0.0,0.0
6391,6391,2007-09-09 00:00:00,19.276,10.748,243.5165,92.2,0.0,3.6599999999999997,0.0
6392,6392,2007-09-09 01:00:00,11.882,4.952,241.44083333333336,52.4,0.0,0.0,0.0
6393,6393,2007-09-09 02:00:00,12.814,6.328,241.03633333333335,60.8,0.0,1.7999999999999998,0.0
6394,6394,2007-09-09 03:00:00,13.674,7.848,239.77100000000002,65.6,0.0,1.7999999999999998,0.0
6395,6395,2007-09-09 04:00:00,11.134,3.1999999999999997,239.4325,51.0,0.0,0.0,0.0
6396,6396,2007-09-09 05:00:00,15.736,10.638,240.34683333333334,78.2,0.0,3.54,0.0
6397,6397,2007-09-09 06:00:00,9.924,2.832,240.0701666666667,48.199999999999996,0.0,0.0,0.0
6398,6398,2007-09-09 07:00:00,44.348,8.404,239.03833333333333,192.6,0.0,2.04,29.64
6399,6399,2007-09-09 08:00:00,39.512,6.454,238.44416666666666,176.8,0.0,1.44,0.0
6400,6400,2007-09-09 09:00:00,25.404,4.068,238.53616666666667,106.0,0.0,0.0,0.0
6401,6401,2007-09-09 10:00:00,44.218,9.684,238.85433333333333,198.6,0.0,26.22,0.0
6402,6402,2007-09-09 11:00:00,100.232,11.122,236.55949999999999,437.0,52.86,0.0,17.46
6403,6403,2007-09-09 12:00:00,130.066,14.926,234.5245,563.8,25.68,2.6399999999999997,60.660000000000004
6404,6404,2007-09-09 13:00:00,87.582,9.728,236.97633333333334,372.6,0.0,0.84,61.980000000000004
6405,6405,2007-09-09 14:00:00,186.572,8.376,237.49366666666668,796.8,20.04,95.04,43.5
6406,6406,2007-09-09 15:00:00,90.188,15.43,240.529,401.6,32.46,15.3,4.26
6407,6407,2007-09-09 16:00:00,67.956,4.382,238.23916666666668,297.0,0.0,2.2199999999999998,33.660000000000004
6408,6408,2007-09-09 17:00:00,37.216,11.42,240.547,176.4,0.0,3.5999999999999996,0.0
6409,6409,2007-09-09 18:00:00,109.484,11.41,238.808,475.59999999999997,0.0,32.04,35.04
6410,6410,2007-09-09 19:00:00,169.694,12.844,236.8955,726.8,0.0,66.24,61.86
6411,6411,2007-09-09 20:00:00,127.84,10.27,236.3595,546.6,0.0,4.08,61.620000000000005
6412,6412,2007-09-09 21:00:00,154.036,6.718,235.85816666666668,650.4,0.0,0.0,61.32
6413,6413,2007-09-09 22:00:00,81.55,10.656,239.02599999999998,343.6,0.0,3.78,18.54
6414,6414,2007-09-09 23:00:00,89.164,6.714,241.828,367.2,0.0,0.0,64.44
6415,6415,2007-09-10 00:00:00,77.388,6.396,241.0773333333333,317.0,0.0,2.34,64.02
6416,6416,2007-09-10 01:00:00,33.828,6.334,238.83350000000002,145.2,0.0,1.26,21.6
6417,6417,2007-09-10 02:00:00,10.314,3.836,239.4575,48.0,0.0,0.3,0.0
6418,6418,2007-09-10 03:00:00,13.748,8.488,238.73983333333334,66.2,0.0,3.12,0.0
6419,6419,2007-09-10 04:00:00,10.092,3.478,238.67933333333335,48.6,0.0,0.0,0.0
6420,6420,2007-09-10 05:00:00,13.486,8.188,239.05349999999999,63.4,0.0,3.0,0.0
6421,6421,2007-09-10 06:00:00,90.706,5.7700000000000005,237.09616666666668,382.8,0.0,0.54,46.26
6422,6422,2007-09-10 07:00:00,110.762,6.088,237.7585,469.0,0.0,0.96,46.2
6423,6423,2007-09-10 08:00:00,14.77,10.564,241.47316666666666,76.4,0.0,2.76,0.0
6424,6424,2007-09-10 09:00:00,10.106,3.42,240.80633333333333,49.0,0.0,0.0,0.0
6425,6425,2007-09-10 10:00:00,15.235999999999999,10.398,237.70499999999998,78.2,0.0,2.94,0.0
6426,6426,2007-09-10 11:00:00,10.292,3.812,236.735,49.199999999999996,0.0,0.54,0.0
6427,6427,2007-09-10 12:00:00,12.934,7.084,238.744,62.8,0.0,0.78,0.0
6428,6428,2007-09-10 13:00:00,13.248,8.44,240.2365,68.4,0.0,2.88,0.0
6429,6429,2007-09-10 14:00:00,11.546,5.216,239.42216666666667,53.4,0.0,0.0,0.0
6430,6430,2007-09-10 15:00:00,18.116,9.392,240.39383333333333,87.6,0.0,2.94,3.7800000000000002
6431,6431,2007-09-10 16:00:00,42.24,5.398,240.07766666666666,176.20000000000002,0.0,0.6599999999999999,30.42
6432,6432,2007-09-10 17:00:00,12.536,5.536,241.64216666666667,57.6,0.0,0.78,0.0
6433,6433,2007-09-10 18:00:00,18.922,10.022,240.8961666666667,89.2,0.0,2.94,0.0
6434,6434,2007-09-10 19:00:00,40.28,13.808,240.77083333333334,176.0,0.12,0.0,0.0
6435,6435,2007-09-10 20:00:00,199.492,11.924,237.05716666666666,847.4,38.1,2.82,49.02
6436,6436,2007-09-10 21:00:00,212.37199999999999,5.322,236.43916666666667,898.6,17.880000000000003,0.78,61.68
6437,6437,2007-09-10 22:00:00,101.402,6.184,238.95116666666667,424.0,0.0,0.48,13.8
6438,6438,2007-09-10 23:00:00,23.56,12.4,243.28183333333334,109.60000000000001,0.0,2.88,0.0
6439,6439,2007-09-11 00:00:00,12.096,4.224,242.88883333333334,56.2,0.0,0.0,0.0
6440,6440,2007-09-11 01:00:00,14.056,9.368,241.89166666666668,67.2,0.0,3.1799999999999997,0.0
6441,6441,2007-09-11 02:00:00,10.67,4.452,241.62116666666668,51.6,0.0,0.42,0.0
6442,6442,2007-09-11 03:00:00,11.318,5.342,242.274,54.0,0.0,0.96,0.0
6443,6443,2007-09-11 04:00:00,13.256,8.374,241.93016666666665,65.8,0.0,2.4,0.0
6444,6444,2007-09-11 05:00:00,9.426,3.112,242.02883333333332,45.2,0.0,0.0,0.0
6445,6445,2007-09-11 06:00:00,61.71,9.886,239.91600000000003,263.8,0.0,3.36,24.48
6446,6446,2007-09-11 07:00:00,61.378,3.792,239.42866666666666,259.8,0.0,0.06,11.76
6447,6447,2007-09-11 08:00:00,12.746,6.748,240.2175,60.8,0.0,1.26,0.0
6448,6448,2007-09-11 09:00:00,11.47,5.564,238.03233333333336,53.0,0.0,1.92,0.0
6449,6449,2007-09-11 10:00:00,10.342,3.568,238.5085,49.0,0.0,0.0,0.0
6450,6450,2007-09-11 11:00:00,13.404,8.092,237.74916666666667,63.8,0.0,3.36,0.0
6451,6451,2007-09-11 12:00:00,9.76,3.0980000000000003,238.48216666666667,44.0,0.0,0.0,0.0
6452,6452,2007-09-11 13:00:00,27.738,6.882,239.28816666666668,134.0,0.0,1.92,0.0
6453,6453,2007-09-11 14:00:00,17.088,3.7680000000000002,239.5618333333333,85.8,0.0,1.26,0.0
6454,6454,2007-09-11 15:00:00,45.882,5.348,239.237,194.4,0.0,0.0,32.22
6455,6455,2007-09-11 16:00:00,76.68599999999999,7.5680000000000005,239.37716666666665,317.8,0.0,3.36,63.18
6456,6456,2007-09-11 17:00:00,42.654,5.6899999999999995,239.66466666666665,179.79999999999998,0.0,0.0,30.6
6457,6457,2007-09-11 18:00:00,15.452,7.374,240.4265,74.8,0.0,2.52,0.0
6458,6458,2007-09-11 19:00:00,14.22,6.4879999999999995,241.10116666666667,66.8,0.0,0.84,0.0
6459,6459,2007-09-11 20:00:00,61.918,10.206,240.18233333333333,262.4,0.0,0.48,3.12
6460,6460,2007-09-11 21:00:00,144.694,8.596,237.89583333333334,608.8,5.34,3.06,55.14
6461,6461,2007-09-11 22:00:00,200.556,5.362,237.40316666666666,843.8,51.24,0.0,62.160000000000004
6462,6462,2007-09-11 23:00:00,85.052,8.862,242.621,348.4,0.0,2.6399999999999997,64.86
6463,6463,2007-09-12 00:00:00,77.124,6.264,242.0865,314.8,0.0,0.84,64.62
6464,6464,2007-09-12 01:00:00,75.776,4.2219999999999995,241.75616666666667,310.2,0.0,0.24,64.38000000000001
6465,6465,2007-09-12 02:00:00,74.668,8.558,241.751,309.6,0.0,2.94,60.660000000000004
6466,6466,2007-09-12 03:00:00,11.334,4.962,242.95133333333334,53.0,0.0,0.0,0.0
6467,6467,2007-09-12 04:00:00,13.816,9.046,243.02483333333333,69.2,0.0,2.94,0.0
6468,6468,2007-09-12 05:00:00,11.93,5.864,241.95416666666668,56.4,0.0,0.42,0.0
6469,6469,2007-09-12 06:00:00,32.776,4.276,240.24650000000003,143.8,0.0,0.84,0.0
6470,6470,2007-09-12 07:00:00,88.93,9.282,240.26983333333334,378.4,0.0,2.6399999999999997,12.18
6471,6471,2007-09-12 08:00:00,69.092,3.2439999999999998,239.46266666666668,289.6,0.0,0.0,36.480000000000004
6472,6472,2007-09-12 09:00:00,14.37,9.204,238.65050000000002,71.4,0.0,2.94,0.0
6473,6473,2007-09-12 10:00:00,10.37,3.728,236.84616666666668,49.2,0.0,0.36,0.0
6474,6474,2007-09-12 11:00:00,42.014,7.656,238.27283333333335,189.8,0.0,26.04,0.0
6475,6475,2007-09-12 12:00:00,14.9,7.7860000000000005,239.3685,71.6,0.0,2.2199999999999998,0.0
6476,6476,2007-09-12 13:00:00,18.492,7.272,240.32533333333333,89.6,0.0,0.0,0.0
6477,6477,2007-09-12 14:00:00,13.88,8.522,239.0015,70.8,0.0,3.06,0.0
6478,6478,2007-09-12 15:00:00,11.93,5.242,239.3093333333333,57.4,0.0,0.0,0.0
6479,6479,2007-09-12 16:00:00,13.485999999999999,7.292,239.2758333333333,67.2,0.0,1.92,0.0
6480,6480,2007-09-12 17:00:00,71.616,8.634,238.78900000000002,305.4,0.0,1.6199999999999999,44.04
6481,6481,2007-09-12 18:00:00,20.22,5.492,240.18733333333333,97.6,0.0,0.0,1.92
6482,6482,2007-09-12 19:00:00,28.552,9.82,240.17366666666666,139.6,0.0,3.42,0.0
6483,6483,2007-09-12 20:00:00,112.926,9.258,237.718,490.0,0.0,9.780000000000001,13.2
